Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-25 14:30:00-05:00,7.159999847412109,7.21999979019165,7.14109992980957,7.190000057220459,274865,0,0
2021-01-25 14:45:00-05:00,7.195000171661377,7.210000038146973,7.139999866485596,7.161099910736084,151563,0,0
2021-01-25 15:00:00-05:00,7.164999961853027,7.295000076293945,7.164999961853027,7.260000228881836,331854,0,0
2021-01-25 15:15:00-05:00,7.260000228881836,7.269999980926514,7.170000076293945,7.170000076293945,240041,0,0
2021-01-25 15:30:00-05:00,7.175000190734863,7.260000228881836,7.159999847412109,7.210000038146973,311056,0,0
2021-01-25 15:45:00-05:00,7.210000038146973,7.28000020980835,7.191100120544434,7.25,636727,0,0
2021-01-26 09:30:00-05:00,7.329999923706055,7.400000095367432,7.210000038146973,7.252399921417236,953292,0,0
2021-01-26 09:45:00-05:00,7.269899845123291,7.829999923706055,7.2677998542785645,7.650000095367432,1869745,0,0
2021-01-26 10:00:00-05:00,7.652699947357178,7.789999961853027,7.440000057220459,7.460000038146973,860064,0,0
2021-01-26 10:15:00-05:00,7.465000152587891,7.599999904632568,7.400000095367432,7.508999824523926,550227,0,0
2021-01-26 10:30:00-05:00,7.510000228881836,7.6092000007629395,7.429999828338623,7.474999904632568,434017,0,0
2021-01-26 10:45:00-05:00,7.474599838256836,7.519999980926514,7.420000076293945,7.514999866485596,311308,0,0
2021-01-26 11:00:00-05:00,7.519899845123291,7.630000114440918,7.510000228881836,7.519999980926514,304517,0,0
2021-01-26 11:15:00-05:00,7.53000020980835,7.619999885559082,7.53000020980835,7.559999942779541,257791,0,0
2021-01-26 11:30:00-05:00,7.565000057220459,7.679999828338623,7.530099868774414,7.586599826812744,273102,0,0
2021-01-26 11:45:00-05:00,7.590000152587891,7.59499979019165,7.451099872589111,7.482399940490723,421792,0,0
2021-01-26 12:00:00-05:00,7.485000133514404,7.679999828338623,7.46999979019165,7.658899784088135,325427,0,0
2021-01-26 12:15:00-05:00,7.650100231170654,7.760000228881836,7.611100196838379,7.758900165557861,457272,0,0
2021-01-26 12:30:00-05:00,7.755000114440918,8.359999656677246,7.75,8.031100273132324,2851460,0,0
2021-01-26 12:45:00-05:00,8.038000106811523,8.399999618530273,8.011099815368652,8.151000022888184,1406585,0,0
2021-01-26 13:00:00-05:00,8.158900260925293,8.210000038146973,8.079999923706055,8.080100059509277,598767,0,0
2021-01-26 13:15:00-05:00,8.079999923706055,8.140000343322754,7.960000038146973,8.074999809265137,705605,0,0
2021-01-26 13:30:00-05:00,8.069999694824219,8.220000267028809,8.069999694824219,8.135000228881836,521754,0,0
2021-01-26 13:45:00-05:00,8.130000114440918,8.139900207519531,7.880000114440918,7.90500020980835,536185,0,0
2021-01-26 14:00:00-05:00,7.900000095367432,8.050000190734863,7.900000095367432,8.03499984741211,418075,0,0
2021-01-26 14:15:00-05:00,8.029999732971191,8.265000343322754,8.010000228881836,8.250100135803223,1602683,0,0
2021-01-26 14:30:00-05:00,8.254300117492676,8.430000305175781,8.25,8.318499565124512,1639549,0,0
2021-01-26 14:45:00-05:00,8.319999694824219,8.388699531555176,8.203900337219238,8.3149995803833,845931,0,0
2021-01-26 15:00:00-05:00,8.318900108337402,8.479999542236328,8.300000190734863,8.364999771118164,1549652,0,0
2021-01-26 15:15:00-05:00,8.376999855041504,8.412400245666504,8.130000114440918,8.15999984741211,922151,0,0
2021-01-26 15:30:00-05:00,8.164999961853027,8.180000305175781,8.010000228881836,8.079999923706055,1298474,0,0
2021-01-26 15:45:00-05:00,8.079000473022461,8.149999618530273,8.039999961853027,8.130000114440918,875709,0,0
2021-01-27 09:30:00-05:00,7.710000038146973,7.777100086212158,7.300000190734863,7.630000114440918,1955552,0,0
2021-01-27 09:45:00-05:00,7.639999866485596,7.860000133514404,7.619999885559082,7.838900089263916,529130,0,0
2021-01-27 10:00:00-05:00,7.840000152587891,8.140000343322754,7.840000152587891,7.910099983215332,689834,0,0
2021-01-27 10:15:00-05:00,7.911099910736084,7.980000019073486,7.800000190734863,7.8028998374938965,394236,0,0
2021-01-27 10:30:00-05:00,7.800099849700928,7.900000095367432,7.800000190734863,7.829999923706055,446692,0,0
2021-01-27 10:45:00-05:00,7.840000152587891,7.849999904632568,7.75,7.800000190734863,454676,0,0
2021-01-27 11:00:00-05:00,7.795000076293945,7.8130998611450195,7.715000152587891,7.800000190734863,440890,0,0
2021-01-27 11:15:00-05:00,7.811100006103516,7.849999904632568,7.769000053405762,7.791100025177002,323162,0,0
2021-01-27 11:30:00-05:00,7.791900157928467,8.0,7.760000228881836,7.9496002197265625,421573,0,0
2021-01-27 11:45:00-05:00,7.945000171661377,7.985000133514404,7.849999904632568,7.851900100708008,262485,0,0
2021-01-27 12:00:00-05:00,7.855000019073486,7.929999828338623,7.78000020980835,7.839200019836426,256924,0,0
2021-01-27 12:15:00-05:00,7.829999923706055,7.849999904632568,7.670000076293945,7.710000038146973,296829,0,0
2021-01-27 12:30:00-05:00,7.71999979019165,7.759399890899658,7.670000076293945,7.728899955749512,222997,0,0
2021-01-27 12:45:00-05:00,7.721099853515625,7.829999923706055,7.704999923706055,7.820300102233887,392534,0,0
2021-01-27 13:00:00-05:00,7.820000171661377,8.039999961853027,7.820000171661377,7.96999979019165,393617,0,0
